text,label,source
HBI: 30 |  رمضان ????  اللهم اعِدهُ علي الامه الاسلاميه وهي ترفل في ثوب الصحه والعافيه والنصر علي الاعداء يا سميع الدعاء  . .????????,سعيد,emotional_tone
دايماً الاسبوع التاني في الاوليمبياد بحبه اكتر   العاب القوي ♥,سعيد,emotional_tone
حاليًا كان هادئ ومرتاح وهذا النوع من الأيام يعجبني.,هادئ,synthetic_calm
هاليومين كان هادئ ومرتاح وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
نعمل ايه نعمل ايه ؟؟؟؟ نسجن هشام جنينه اللي بيكتب تقارير الفساد ????????,غاضب,emotional_tone
313:  الحشد الشعبي يتوجه الي مناطق اعالي الفرات ليعلن تطهير الانبار بالكامل بعد قتل 200 ارهابي في جزيره الخالديه   EHS,سعيد,emotional_tone
مصر رقم عالمي في الاوليمبياد و تنهزم من روسيا فقط في 17 دقيقه في الكره الطائره... مش هزار رقم اوليمبي فعلا 󾌴,متفاجئ,emotional_tone
يا فهد قصه الاميره معروفه مسويلك كم حساب؟  ????واحد باسم ال ثاني وواحد سليط,غاضب,emotional_tone
احلي حاجه في الدنيا لما تحصل حاجه نفسك فيها فجاه فتفرح استمتع وتبسط بكل التفصيل اللي ممكن تبسطك :) ارابيسك تصبحوا علي خير :),سعيد,emotional_tone
الله يرحمك يا ابويا لو كان عايش لليوم دا كان الله يرحمه برضو يعني ايه ورشته تشتغل في النحاس بعد الدهب يا بومه العصر,حزين,emotional_tone
خلال اليوم أشعر بإجهاد من كل شيء وأتمنى ألقى وقت أريح فيه بالي.,تعبان,synthetic_tired
انا عندي فوبيا من الظلام والاماكن العاليه والاماكن الفاضيه ☠️☠️☠️,متوتر,emotional_tone
من بدري طاقتي كانت شبه منتهية وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
اعتقد بنسبه كبيره جدا ان و لا واحد من المصريين او اغلبهم علي الاقل يعرف حد من اللي بيلعبوا الالعاب الفرديه المصريين في الاوليمبياد . خيبه,حزين,emotional_tone
صباحي مليان هدوء وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
السّهم لا يعود بعد انطلاقه .. والثقه لا تعود بعد  خيبه !! ✋,حزين,emotional_tone
القائمين علي قناه النيل للرياضه ارحموا ديك ابونا كرهتونا في الاوليمبياد 😡😬,غاضب,emotional_tone
باذن الله ستكون عبره لغيرك يا خنزير بشار وايران حلب الملحمه الكبري التي سوف تسحقكم   الصراخ علي قدر الالم وصور فطائسكم فاضحه,غاضب,emotional_tone
هههههههههههههههههه الحمد لله اتحلت,سعيد,emotional_tone
:   لا ما با نتكلم من شان بوفهد وقصور  الرياض ما تزعل! ابناء  الحد الجنوبي و  نجران الان تموت عادي اهم شي فهد,غاضب,emotional_tone
وقتي الحالي أقرب للسكينة وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
ما جمعه الاسلام لن تفرقه السياسه   الجزائر  المغرب  اخوه  دين واحد  لغه واحد  تاريخ واحد   احبكي ياجزائر,غاضب,emotional_tone
:  الثقافيه   عكاظ   سوق عكاظ  شرفت بمعانقه عكاظ شعرًا مع اصدقائي الشعراء المتدفقين   شكرًا عكاظ,سعيد,emotional_tone
امبارح منتخب اليد يكسب وصيف الاوليمبياد الي فات والطايره كسبو والنهارده اول ميداليه ،نلاعب غانا بقي ماتشين التصفيات دلوقتي واحنا فايقين كده😂,سعيد,emotional_tone
:  كلنا ضد مريم بيفور63 ماسونيه فاجره وصوماليه تدعي الوطنيه تباً لكم,غاضب,emotional_tone
: تستهبل   يو ار جوكينق   you are joking  اتركني وحداني    ليف مي الون   leave me alone  اريد ان اوضح    اي ونت تو اكسبلين   l…,سعيد,emotional_tone
دامكم ماتبغونا نكمل ليش تعطونا امل ححسبي الله ونعم الوكيل علي كل شخص ظلمنا   تكميلي جامعه طيبه,حزين,emotional_tone
السبوعين اللي فاتو كانوا من اكبر فترات الضياع اللي عشتها فحياتي .. فيه حاجه غلط بجد !,حزين,emotional_tone
اهم شخصيات 2014 :   عبله كامل  الضفدع كيرميت  مرتضي منصور,سعيد,emotional_tone
الكلمه ال بدايق عمرها ما بتنتسي :$,حزين,emotional_tone
عام سعيد عليكم يارب 2015,سعيد,emotional_tone
Alshelaimi  لو كنتم رجال لراينا ذلك قبل عام ونصف اما الان  انتظرنا  فالبادي اظلم حفرتم قبوركم بايديكم يا نعاج الخليج  والله حسبنا,غاضب,emotional_tone
يمكن اني خايف لا ينسرق من سياره وفي نوع من الانواع الصقور يوصل سعرهم فوق 200الف دينار,متوتر,emotional_tone
انا قلبي مقبوض يا مصر، خايف انام واصحي الاقي النيل نشف ولا مستثمر اشتراه...,متوتر,emotional_tone
:  الغوطه محاصره  الوعر محاصره  حلب محاصره  الزبداني محاصره  الحوله والرستن محاصر ريف حماه الجنوبي محاصر انتبهوا الي سياسه الح…,حزين,emotional_tone
انسي الاوليمبياد، انتصرنا وربحنا كل شي  طرد الاسراييليين من الحافله,سعيد,emotional_tone
عن تجربه حط عالحرق معجون سنان و متسالنيش ازاي بس هينجز جدا 😂,متفاجئ,emotional_tone
من كثر التفكير أحس أني مستنزف بالكامل وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
انا اكون جاهزه قبل الوقت بنص ساعه لكن رافض يفتح معي انا خايفه ان موقعي في الجامعه فيه مشكله رغم انه تم تسديد الرسوم,متوتر,emotional_tone
مساء الخير تقضي الاغنام عمرها خائفه من الذئب..في حين ان من ياكلها هو الراعي,متوتر,emotional_tone
بعد يوم طويل أشعر بإجهاد من كل شيء ومو قادر أركز على أي شيء.,تعبان,synthetic_tired
ويحدثُ ان يكون اكثر ما تخشاه في الدنيا هو نفسك انت  خوف .,متوتر,emotional_tone
اليوم أقرب للسكينة وما كان في شيء يضايقني.,هادئ,synthetic_calm
خايف من السر.. ولا خايف تقول الحقيقه؟ وفكرك اللعبه اللي ربيت معك كل العمر.. مع العمر تبقي بريئه!,متوتر,emotional_tone
يا جماعه الترينينج الاحمر بتاع مصر في الاوليمبياد ده بشع، اول مره كنت اشوفه وساره لابساه من شويه عشان ماتفرجتش علي الافتتاح..ايه البشاعه دي؟,حزين,emotional_tone
اكبر فشل حقيقي ظهر في الاوليمبياد المره ده هو الفشل الفاجر للمعلقين الرياضيين المصريين الله يرحم عادل الشريف,غاضب,emotional_tone
Maroosh         DL يا حبيبتشي يا مروه  LaithAbuJoda  DoaaElSebaii,سعيد,emotional_tone
يمممه لو تعرفون شكثر خايفه وقاع ارجف 😂😭💔,متوتر,emotional_tone
مهو ده اللي بتكلم فيه بالضبط الاوليمبياد اللي فات اظن ايه مدني اتكلمت ان مصر موفرتش سلاح الليزر بتاع الرمايه تتدرب عليه,حزين,emotional_tone
اول طالب يجتمع عليه حب الطﻻب كلهم ويطالبو كل فانزاتهتم بالتصويت ليه  محمد شاهين   ليث المصري السادس   كنزه حبيبه المصريين,سعيد,emotional_tone
2016: شعور حلو لما يكون فيه شخص خايف تفقده وهو خايف يفقدك انت معتبره سعادتك وهو شايفك الدنيا بعينه.,متوتر,emotional_tone
تربيه ال سعود، تطرف وجهل وتخلف,غاضب,emotional_tone
جو البيت كان بسيط وبدون ضغوط والحمدلله على هالنعمة.,هادئ,synthetic_calm
خلال اليوم مرهق جسديًا ونفسيًا وأحتاج أرتاح شوي.,تعبان,synthetic_tired
فجاه . طلع صوت المصريين .  ماتش كوره .  مصر في موقف .  شجع مصر .  مبروك وامرنا لله,متفاجئ,emotional_tone
صباحي مرتاح نفسيًا وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
اليوم أحس أني مستنزف بالكامل وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
بسبب الضغط أحس أن جسمي ثقيل وأتمنى ألقى وقت أريح فيه بالي.,تعبان,synthetic_tired
;; الخوف اللي يخليك مش عارف تفرح دا من اسخف الحاجات ف الدنيا.,متوتر,emotional_tone
مسائي كان رايق بدون إزعاج بدون أي دراما أو مشاكل.,هادئ,synthetic_calm
ملحمه حلب الكبري  بالامس تبجح الروس  عن ممرات امنه للعبور  واليوم يبحث كلاب النظام وايران عن ممرات امنه للهروب....,غاضب,emotional_tone
بعد يوم طويل ما عندي طاقة حتى للأشياء البسيطة وحاس أن النوم هو الحل الآن.,تعبان,synthetic_tired
اسطوره الاوليمبياد فيلبس كسب الميداليه رقم 27 بس المره دي فضه، كده عنده 22 دهب و 3 فضه و2 برونز  يلا ريو  Rio2016,سعيد,emotional_tone
طب بتقشرو البرتقان ازااااي ! ماسك برتقانه بقالي ساعه مش عارف اقشرها لما شرحتها :D,متفاجئ,emotional_tone
